_id,RSN,YEAR_REGISTERED,YEAR_EVALUATED,YEAR_BUILT,PROPERTY_TYPE,WARD,WARDNAME,SITE_ADDRESS,CONFIRMED_STOREYS,CONFIRMED_UNITS,EVALUATION_COMPLETED_ON,SCORE,RESULTS_OF_SCORE,NO_OF_AREAS_EVALUATED,ENTRANCE_LOBBY,ENTRANCE_DOORS_WINDOWS,SECURITY,STAIRWELLS,LAUNDRY_ROOMS,INTERNAL_GUARDS_HANDRAILS,GARBAGE_CHUTE_ROOMS,GARBAGE_BIN_STORAGE_AREA,ELEVATORS,STORAGE_AREAS_LOCKERS,INTERIOR_WALL_CEILING_FLOOR,INTERIOR_LIGHTING_LEVELS,GRAFFITI,EXTERIOR_CLADDING,EXTERIOR_GROUNDS,EXTERIOR_WALKWAYS,BALCONY_GUARDS,WATER_PEN_EXT_BLDG_ELEMENTS,PARKING_AREA,OTHER_FACILITIES,GRID,LATITUDE,LONGITUDE,X,Y
292470,4152598,2017,2017,1968,PRIVATE,20,Scarborough Southwest,10 TEESDALE PL,24,285,2017-11-02,54,Evaluation needs to be conducted in 1 year,19,3,2,4,2,2,3,2,2,3,3,2,3,3,3,3,3,3,2,3,N/A,E2028,43.6965267454,-79.2862044067,322017.663,4839418.771
292471,4153234,2017,2017,1966,PRIVATE,11,University-Rosedale,88 BERNARD AVE,11,82,2017-11-02,70,Evaluation needs to be conducted in 2 years,18,3,3,4,3,4,3,N/A,4,3,4,3,4,5,3,3,3,3,4,4,N/A,S1127,43.6732750023,-79.4019456234,312691.256,4836818.126
292472,4155254,2017,2017,1956,PRIVATE,03,Etobicoke-Lakeshore,2 BASKING RIDGE,4,24,2017-11-02,66,Evaluation needs to be conducted in 2 years,17,3,3,4,3,3,2,N/A,4,N/A,4,3,4,4,3,3,3,3,3,4,N/A,W0327,43.637708415,-79.493537791,305305.424,4832863.358
292473,4154690,2017,2017,1950,PRIVATE,06,York Centre,4109 BATHURST ST,3,10,2017-11-02,56,Evaluation needs to be conducted in 1 year,15,3,3,3,3,3,2,N/A,3,N/A,N/A,3,2,5,2,3,3,N/A,2,2,N/A,N0630,43.746407389,-79.435862592,309949.881,4844941.132
292474,4154691,2017,2017,1955,PRIVATE,06,York Centre,4111 BATHURST ST,3,11,2017-11-02,59,Evaluation needs to be conducted in 1 year,15,3,3,3,3,3,2,N/A,3,N/A,N/A,3,2,5,3,3,3,N/A,3,2,N/A,N0630,43.746615983,-79.435910637,309945.994,4844964.303
292475,4154663,2017,2017,1960,PRIVATE,08,Eglinton-Lawrence,3575 BATHURST ST,7,61,2017-11-02,59,Evaluation needs to be conducted in 1 year,19,3,3,3,3,2,3,3,3,5,3,3,3,4,3,3,2,2,3,2,N/A,N0824,43.7318117655,-79.4323417364,310235.001,4843318.937
292476,4154664,2017,2017,1960,PRIVATE,08,Eglinton-Lawrence,3635 BATHURST ST,4,19,2017-11-02,51,Evaluation needs to be conducted in 1 year,17,3,2,2,3,3,3,N/A,2,1,N/A,2,3,4,2,3,3,2,3,2,N/A,N0824,43.7333899444,-79.4327147932,310204.804,4843494.231
292477,4153366,2017,2017,1926,PRIVATE,12,Toronto-St. Paul's,400 AVENUE RD,4,41,2017-11-02,62,Evaluation needs to be conducted in 1 year,17,3,3,3,3,3,3,N/A,2,N/A,3,4,3,5,3,3,3,3,3,3,N/A,S1237,43.6826975439,-79.4006048601,312798.171,4837865.095
292478,4155002,2017,2017,1954,PRIVATE,12,Toronto-St. Paul's,1998 BATHURST ST,3,19,2017-11-02,53,Evaluation needs to be conducted in 1 year,16,3,3,3,2,3,1,N/A,3,N/A,2,2,3,3,3,3,3,N/A,2,3,N/A,S1224,43.699416778,-79.4253015871,310805.371,4839720.498
292479,4152908,2017,2017,1967,PRIVATE,04,Parkdale-High Park,2 KENNEDY AVE,4,25,2017-11-02,61,Evaluation needs to be conducted in 1 year,16,3,3,3,2,4,2,N/A,4,N/A,3,3,3,4,3,3,3,N/A,3,3,N/A,S0430,43.646232595,-79.473567835,306916.528,4833810.638
292480,4154343,2017,2017,1959,PRIVATE,05,York South-Weston,2 PIMLICO RD,3,12,2017-11-02,60,Evaluation needs to be conducted in 1 year,15,3,3,3,3,3,3,N/A,3,N/A,N/A,3,2,5,3,3,3,N/A,3,2,N/A,W0526,43.7078158856,-79.4828804419,306164.176,4840651.059
292481,4155706,2017,2017,1969,PRIVATE,01,Etobicoke North,21 RICHGROVE DR,11,129,2017-11-02,66,Evaluation needs to be conducted in 2 years,19,3,3,3,3,3,3,4,4,3,N/A,3,3,4,3,4,3,4,4,3,3,W0137,NA,NA,299512.011,4837158.651
292482,4156153,2017,2017,1969,PRIVATE,01,Etobicoke North,7 RICHGROVE DR,11,129,2017-11-02,66,Evaluation needs to be conducted in 2 years,19,3,3,3,3,3,3,3,4,3,N/A,3,3,4,3,4,3,4,4,3,4,W0137,NA,NA,299527.406,4837162.739
292483,4153379,2017,2017,2003,PRIVATE,10,Spadina-Fort York,525 RICHMOND ST W,10,103,2017-11-02,78,Evaluation needs to be conducted in 2 years,18,4,4,4,4,N/A,4,3,3,3,N/A,3,3,5,4,4,4,4,5,4,5,S1029,43.6469614175,-79.4003305957,312825.032,4833894.922
292484,4152907,2017,2017,1967,PRIVATE,04,Parkdale-High Park,1 RUNNYMEDE RD,4,28,2017-11-02,64,Evaluation needs to be conducted in 1 year,15,3,3,3,2,4,2,N/A,4,N/A,N/A,3,3,5,3,3,3,N/A,4,3,N/A,S0430,43.646159833,-79.473952107,306885.53,4833802.545
292485,4154424,2017,2017,1955,PRIVATE,06,York Centre,2854 KEELE ST,3,11,2017-11-02,70,Evaluation needs to be conducted in 2 years,16,3,4,4,4,4,2,N/A,4,N/A,3,4,2,5,3,4,3,N/A,3,4,N/A,N0627,43.7316216812,-79.4836767511,306099.513,4843295.718
292486,4153609,2017,2017,1910,PRIVATE,14,Toronto-Danforth,648 BROADVIEW AVE,3,11,2017-11-02,61,Evaluation needs to be conducted in 1 year,16,3,3,4,2,3,2,N/A,4,N/A,N/A,3,2,5,3,3,3,2,3,4,N/A,S1428,43.6734656352,-79.3567572276,316335.147,4836844.637
292487,4153607,2017,2017,1968,PRIVATE,14,Toronto-Danforth,655 BROADVIEW AVE,24,291,2017-11-02,64,Evaluation needs to be conducted in 1 year,19,3,3,4,3,3,2,3,3,3,N/A,3,3,5,4,3,4,4,2,2,4,S1428,43.673945589,-79.3561095196,316387.282,4836898.046
292488,4155350,2017,2017,1970,PRIVATE,02,Etobicoke Centre,530 SCARLETT RD,12,106,2017-11-02,71,Evaluation needs to be conducted in 2 years,18,4,3,4,3,3,3,N/A,5,3,N/A,3,3,5,4,4,3,3,4,4,3,W0224,43.6872970491,-79.5138247015,303669.893,4838371.568
292489,4154939,2017,2017,1965,PRIVATE,12,Toronto-St. Paul's,105 RAGLAN AVE,6,34,2017-11-02,67,Evaluation needs to be conducted in 2 years,18,4,4,3,2,3,3,3,4,3,N/A,3,3,5,4,3,3,4,3,3,N/A,S1229,43.6862572017,-79.4205091035,311192.988,4838258.855
292490,4154981,2017,2017,1963,PRIVATE,12,Toronto-St. Paul's,120 RAGLAN AVE,9,175,2017-11-02,65,Evaluation needs to be conducted in 1 year,19,4,4,4,2,3,3,1,3,4,3,3,4,4,3,3,4,4,3,3,N/A,S1229,43.6866664958,-79.4213590285,311124.424,4838304.266
292491,4154585,2017,2017,1951,PRIVATE,06,York Centre,15 ROSSEAU RD,3,11,2017-11-02,56,Evaluation needs to be conducted in 1 year,15,3,3,2,3,3,3,N/A,3,N/A,N/A,3,2,2,3,3,3,N/A,3,3,N/A,N0629,43.7425559066,-79.436710293,309882.181,4844512.23
292492,4152912,2017,2017,1927,PRIVATE,04,Parkdale-High Park,117 RUNNYMEDE RD,4,42,2017-11-02,60,Evaluation needs to be conducted in 1 year,15,3,2,4,2,3,3,N/A,3,N/A,N/A,2,3,5,3,3,3,N/A,3,3,N/A,S0430,43.6507245776,-79.4756999777,306744.649,4834308.671
292493,4154282,2017,2017,1961,PRIVATE,05,York South-Weston,21 GULLIVER RD,7,51,2017-11-02,71,Evaluation needs to be conducted in 2 years,18,4,4,3,3,3,3,N/A,3,2,4,3,4,5,4,4,4,4,4,3,N/A,W0529,43.6986462208,-79.4772084771,306621.55,4839632.432
292494,4154283,2017,2017,1961,PRIVATE,05,York South-Weston,25 GULLIVER RD,7,52,2017-11-02,77,Evaluation needs to be conducted in 2 years,18,4,3,4,4,4,4,N/A,3,3,4,4,4,5,4,4,4,4,4,3,N/A,W0529,43.69855491,-79.4776237229,306588.082,4839622.28
292495,4152900,2017,2017,1955,PRIVATE,04,Parkdale-High Park,101 COE HILL DR,3,47,2017-11-02,66,Evaluation needs to be conducted in 2 years,16,3,3,3,2,4,2,N/A,3,3,N/A,3,3,5,4,4,4,N/A,3,4,N/A,S0430,43.6418182703,-79.4734954381,306922.776,4833319.267
292496,4154078,2017,2017,1974,PRIVATE,19,Beaches-East York,75 EASTDALE AVE,15,235,2017-11-02,72,Evaluation needs to be conducted in 2 years,20,5,3,4,3,4,4,3,3,4,3,4,4,3,3,4,4,3,3,4,4,S1930,43.6951670415,-79.300346352,320878.089,4839264.916
292497,4154076,2017,2017,1969,PRIVATE,19,Beaches-East York,90 EASTDALE AVE,24,383,2017-11-02,70,Evaluation needs to be conducted in 2 years,18,3,4,3,3,4,2,4,3,4,N/A,3,3,4,3,3,4,5,4,4,N/A,S1930,43.6946110438,-79.3012502948,320805.368,4839202.978
292498,4154088,2017,2017,1965,PRIVATE,14,Toronto-Danforth,145 COSBURN AVE,14,82,2017-11-02,77,Evaluation needs to be conducted in 2 years,18,5,4,4,3,4,3,N/A,4,3,4,4,3,5,4,4,4,4,4,3,N/A,S1422,43.6895733735,-79.3465420209,317155.553,4838635.589
292499,4155264,2017,2017,1962,PRIVATE,03,Etobicoke-Lakeshore,8 CROWN HILL PL,4,35,2017-11-02,69,Evaluation needs to be conducted in 2 years,16,4,3,4,3,3,3,N/A,4,N/A,N/A,4,3,5,3,3,3,3,3,4,N/A,W0327,43.63895874,-79.491216297,305492.78,4833002.28
292500,4152597,2017,2017,1970,PRIVATE,20,Scarborough Southwest,20 TEESDALE PL,24,284,2017-11-02,62,Evaluation needs to be conducted in 1 year,20,3,3,4,2,2,3,3,3,3,3,3,3,5,3,4,3,4,2,3,3,E2028,43.6959726218,-79.2874840709,321914.674,4839356.947
292501,4155268,2017,2017,1957,PRIVATE,03,Etobicoke-Lakeshore,8 HILL HEIGHTS RD,4,27,2017-11-02,58,Evaluation needs to be conducted in 1 year,16,3,2,4,3,3,3,N/A,3,N/A,N/A,3,2,3,3,3,3,3,3,2,N/A,W0327,43.6391002088,-79.4927582679,305368.622,4833017.033
292502,4244923,2017,2017,1963,PRIVATE,01,Etobicoke North,60 ESTHER LORRIE DR,7,97,2017-11-02,65,Evaluation needs to be conducted in 1 year,17,4,5,4,3,4,2,N/A,2,3,N/A,3,3,5,3,3,2,4,3,2,N/A,W0129,NA,NA,298460.499,4843307.933
292503,4153606,2017,2017,1968,PRIVATE,14,Toronto-Danforth,10 HOGARTH AVE,23,287,2017-11-02,62,Evaluation needs to be conducted in 1 year,19,3,3,4,2,3,2,3,3,3,N/A,3,3,5,4,3,3,4,2,2,4,S1428,43.6739626249,-79.35545117,316440.365,4836900.03
292504,4154374,2017,2017,1958,PRIVATE,06,York Centre,3 HARTHAM PL,3,11,2017-11-02,69,Evaluation needs to be conducted in 2 years,16,3,3,3,3,4,4,N/A,4,N/A,4,3,2,5,3,3,4,N/A,4,3,N/A,N0632,43.7300526745,-79.4595177072,308045.841,4843122.061
292505,4154372,2017,2017,1958,PRIVATE,06,York Centre,6 HARTHAM PL,3,26,2017-11-02,74,Evaluation needs to be conducted in 2 years,16,4,3,4,3,3,4,N/A,4,N/A,4,3,2,5,4,4,4,N/A,4,4,N/A,N0632,43.729465669,-79.4599073969,308014.479,4843056.832
292506,4152885,2017,2017,1982,SOCIAL HOUSING,23,Scarborough North,221 MILNER AVE,10,150,2017-11-02,83,Evaluation needs to be conducted in 2 years,19,4,4,4,4,4,5,4,4,4,N/A,4,3,5,5,4,5,4,4,4,4,E2332,43.7883475227,-79.2401308981,325699.537,4849630.18
292507,4152901,2017,2017,1957,PRIVATE,04,Parkdale-High Park,9 MORNINGSIDE AVE,4,36,2017-11-02,65,Evaluation needs to be conducted in 1 year,16,3,3,3,3,3,2,N/A,3,3,N/A,4,3,5,4,4,3,N/A,4,2,N/A,S0430,43.645605233,-79.473469677,306924.468,4833740.943
292508,4152831,2017,2017,1967,PRIVATE,24,Scarborough-Guildwood,15 ORTON PARK RD,14,147,2017-11-02,52,Evaluation needs to be conducted in 1 year,19,3,3,2,2,3,4,1,2,1,N/A,2,2,3,3,3,3,4,2,2,4,E2427,43.7652112364,-79.2054482242,328499.948,4847069.129
292509,4156174,2017,2017,1960,PRIVATE,24,Scarborough-Guildwood,1 MEADOWGLEN PL,6,50,2017-11-02,59,Evaluation needs to be conducted in 1 year,18,3,2,4,3,3,1,2,3,3,N/A,2,2,5,4,3,3,4,3,3,N/A,E2426,43.774633618,-79.229401141,326588.236,4848090.835
292510,4152742,2017,2017,1967,PRIVATE,24,Scarborough-Guildwood,1050 MARKHAM RD,19,295,2017-11-02,75,Evaluation needs to be conducted in 2 years,19,3,4,4,4,3,4,4,3,4,N/A,3,3,5,4,3,4,4,4,4,4,E2425,43.774364871,-79.231567533,326393.484,4848079.933
292511,4155449,2017,2017,1974,PRIVATE,01,Etobicoke North,18 PANORAMA CRT,17,204,2017-11-02,64,Evaluation needs to be conducted in 1 year,18,3,3,3,3,3,2,3,3,4,N/A,4,5,5,3,2,2,3,4,3,N/A,W0124,43.7471776431,-79.5819972103,298180.653,4845027.131
292512,4154413,2017,2017,1954,PRIVATE,06,York Centre,1 WANDLE AVE,3,12,2017-11-02,71,Evaluation needs to be conducted in 2 years,15,4,3,4,3,3,3,N/A,4,N/A,N/A,4,2,5,3,3,4,N/A,4,4,N/A,N0627,43.7308109846,-79.483724006,306095.721,4843205.654
292513,4153416,2017,2017,1960,SOCIAL HOUSING,11,University-Rosedale,25 LEONARD AVE,6,77,2017-11-02,63,Evaluation needs to be conducted in 1 year,19,3,3,4,3,3,3,N/A,4,3,3,3,2,3,3,3,3,4,3,3,4,S1143,43.6538260344,-79.4041248696,312518.031,4834657.24
292514,4155691,2017,2017,1966,PRIVATE,03,Etobicoke-Lakeshore,39 OLD MILL RD,24,148,2017-11-02,79,Evaluation needs to be conducted in 2 years,18,4,4,5,4,4,3,4,3,4,4,4,4,5,4,4,4,N/A,4,3,N/A,W0322,43.6501910215,-79.4940291116,305266.017,4834249.154
292515,4244530,2017,2017,1962,PRIVATE,16,Don Valley East,35 ST DENNIS DR,10,331,2017-11-02,53,Evaluation needs to be conducted in 1 year,17,3,2,3,3,3,4,2,3,3,N/A,3,4,2,2,2,2,N/A,2,2,N/A,N1630,43.718686691,-79.329087808,318555.705,4841873.706
292516,4155473,2017,2017,1959,SOCIAL HOUSING,03,Etobicoke-Lakeshore,110 STANLEY AVE,3,16,2017-11-02,60,Evaluation needs to be conducted in 1 year,16,3,3,3,3,3,2,N/A,3,N/A,N/A,3,3,5,3,3,2,3,3,3,N/A,W0336,43.6151367665,-79.4949740706,305189.979,4830354.824
292517,4154991,2017,2017,1939,PRIVATE,12,Toronto-St. Paul's,1600 BATHURST ST,4,34,2017-11-02,70,Evaluation needs to be conducted in 2 years,16,4,4,3,4,4,1,N/A,3,N/A,4,4,4,5,4,4,3,N/A,4,1,N/A,S1229,43.6883914125,-79.4208539018,311164.975,4838495.947
292518,4155538,2017,2017,1970,PRIVATE,03,Etobicoke-Lakeshore,105 TWENTY FIFTH ST,3,29,2017-11-01,53,Evaluation needs to be conducted in 1 year,14,3,3,3,2,N/A,2,N/A,3,N/A,N/A,2,2,5,2,2,3,N/A,2,3,N/A,W0334,43.5964677735,-79.5233498233,302899.17,4828280.973
292519,4153656,2017,2017,1985,SOCIAL HOUSING,14,Toronto-Danforth,100 UNITY RD,6,98,2017-11-01,59,Evaluation needs to be conducted in 1 year,20,4,4,3,3,3,3,3,3,3,3,3,2,4,3,2,3,2,3,3,2,S1432,43.6778029989,-79.3304925488,318452.018,4837330.443
292520,4153655,2017,2017,1983,SOCIAL HOUSING,14,Toronto-Danforth,110 UNITY RD,8,174,2017-11-01,56,Evaluation needs to be conducted in 1 year,20,3,3,3,3,3,3,3,3,3,3,3,2,5,2,2,3,2,2,3,2,S1432,43.6779324239,-79.3299297782,318497.365,4837344.914
292521,4155060,2017,2017,1960,PRIVATE,08,Eglinton-Lawrence,178 LOCKSLEY AVE,3,24,2017-11-01,55,Evaluation needs to be conducted in 1 year,16,3,2,2,3,2,2,N/A,3,N/A,N/A,3,2,5,3,3,3,2,3,3,N/A,N0831,43.7023837133,-79.4491090339,308886.201,4840048.632
292522,4153212,2017,2017,1955,PRIVATE,11,University-Rosedale,85 LOWTHER AVE,8,44,2017-11-01,63,Evaluation needs to be conducted in 1 year,19,3,3,3,4,3,3,2,3,3,3,3,3,5,4,3,3,3,3,3,N/A,S1127,43.669735327,-79.40029681,312824.398,4836426
292523,4154620,2017,2017,1994,SOCIAL HOUSING,06,York Centre,15 TORRESDALE AVE,7,61,2017-11-01,67,Evaluation needs to be conducted in 2 years,18,4,3,3,3,3,3,3,3,3,N/A,3,4,5,3,3,4,4,3,3,N/A,N0622,43.7734806321,-79.4511037364,308720.91,4847947.07
292524,4154658,2017,2017,1955,PRIVATE,08,Eglinton-Lawrence,3253 BATHURST ST,4,22,2017-11-01,55,Evaluation needs to be conducted in 1 year,17,3,2,3,3,3,3,N/A,2,N/A,3,3,2,4,3,3,3,2,3,2,N/A,N0824,43.7237073315,-79.4303236253,310398.345,4842418.708
292525,4154659,2017,2017,1955,PRIVATE,08,Eglinton-Lawrence,3255 BATHURST ST,4,22,2017-11-01,52,Evaluation needs to be conducted in 1 year,17,3,2,3,3,3,4,N/A,2,N/A,2,2,2,3,3,3,3,2,2,2,N/A,N0824,43.7239351487,-79.4303884781,310393.099,4842444.013
292526,4154660,2017,2017,1955,PRIVATE,08,Eglinton-Lawrence,3257 BATHURST ST,4,20,2017-11-01,52,Evaluation needs to be conducted in 1 year,17,3,2,3,3,3,4,N/A,2,N/A,2,2,2,4,3,3,2,2,2,2,N/A,N0824,43.7241610224,-79.430453768,310387.818,4842469.102
292527,4153893,2017,2017,1954,PRIVATE,12,Toronto-St. Paul's,1603 BATHURST ST,6,73,2017-11-01,69,Evaluation needs to be conducted in 2 years,18,4,3,3,4,3,1,N/A,3,4,3,4,4,5,3,3,4,3,4,4,N/A,S1230,43.689065755,-79.419580207,311267.329,4838571.917
292528,4154997,2017,2017,1930,PRIVATE,12,Toronto-St. Paul's,1650 BATHURST ST,3,25,2017-11-01,69,Evaluation needs to be conducted in 2 years,17,4,4,4,3,3,2,N/A,3,N/A,2,4,3,5,3,4,4,4,4,3,N/A,S1224,43.693814525,-79.4231231926,310981.496,4839098.264
292529,4155000,2017,2017,1950,PRIVATE,12,Toronto-St. Paul's,1652 BATHURST ST,4,39,2017-11-01,67,Evaluation needs to be conducted in 2 years,14,4,4,3,3,N/A,3,N/A,3,N/A,N/A,4,3,5,4,3,3,N/A,4,1,N/A,S1224,43.6942486943,-79.4234335468,310956.436,4839146.474
292530,4154999,2017,2017,1950,PRIVATE,12,Toronto-St. Paul's,1654 BATHURST ST,5,72,2017-11-01,65,Evaluation needs to be conducted in 1 year,15,4,4,3,3,N/A,2,N/A,4,4,N/A,3,4,4,4,1,3,N/A,3,3,N/A,S1224,43.6945897541,-79.4235472472,310947.238,4839184.355
292531,4154998,2017,2017,1941,PRIVATE,12,Toronto-St. Paul's,1660 BATHURST ST,3,52,2017-11-01,70,Evaluation needs to be conducted in 2 years,16,4,4,3,4,3,4,N/A,3,N/A,3,4,4,5,2,4,3,N/A,3,3,N/A,S1224,43.6950513231,-79.4234851985,310952.196,4839235.639
292532,4156567,2017,2017,1979,PRIVATE,13,Toronto Centre,1101 BAY ST,28,265,2017-11-01,79,Evaluation needs to be conducted in 2 years,18,4,4,5,4,5,4,4,3,4,N/A,4,4,5,4,3,4,N/A,4,2,4,S1321,43.6677613551,-79.3884160975,313791.06,4836213.3
292533,4153973,2017,2017,1976,PRIVATE,08,Eglinton-Lawrence,2500 BATHURST ST,10,83,2017-11-01,74,Evaluation needs to be conducted in 2 years,18,4,4,3,4,4,3,4,3,3,N/A,4,4,5,3,4,4,4,4,3,N/A,N0832,43.7058074036,-79.426918953,310674.391,4840430.382
292534,4154614,2017,2017,1950,PRIVATE,06,York Centre,1042 SHEPPARD AVE W,4,16,2017-11-01,56,Evaluation needs to be conducted in 1 year,16,3,3,3,2,3,3,N/A,3,N/A,N/A,3,2,4,3,2,3,3,3,2,N/A,N0624,43.7508224875,-79.4620209197,307843.201,4845429.41
292535,4228923,2017,2017,1957,PRIVATE,08,Eglinton-Lawrence,200 RIDLEY BLVD,4,90,2017-11-01,61,Evaluation needs to be conducted in 1 year,17,3,2,4,3,3,3,N/A,2,4,N/A,3,3,5,2,2,3,4,3,3,N/A,N0824,43.7382356013,-79.4197055278,311252.265,4844033.447
292536,4232598,2017,2017,1963,PRIVATE,02,Etobicoke Centre,1141 ROYAL YORK RD,10,91,2017-11-01,58,Evaluation needs to be conducted in 1 year,18,3,3,3,2,4,2,N/A,3,3,N/A,2,3,3,3,3,3,3,3,3,3,W0230,43.6607734942,-79.5163233393,303467.734,4835424.971
292537,4154824,2017,2017,1969,PRIVATE,17,Don Valley North,1650 SHEPPARD AVE E,15,149,2017-11-01,65,Evaluation needs to be conducted in 1 year,20,4,3,4,3,4,3,3,3,4,3,4,2,5,3,4,3,4,3,1,2,N1727,43.7751212941,-79.3490805112,316933.665,4848139.196
292538,4153680,2017,2017,1959,SOCIAL HOUSING,19,Beaches-East York,136 KINGSTON RD,4,94,2017-11-01,76,Evaluation needs to be conducted in 2 years,15,4,4,4,4,4,3,N/A,3,N/A,N/A,4,3,5,3,4,4,N/A,3,5,N/A,S1937,43.6707253488,-79.3116255888,319975.034,4836547.418
292539,4153677,2017,2017,1960,PRIVATE,19,Beaches-East York,158 KINGSTON RD,4,44,2017-11-01,68,Evaluation needs to be conducted in 2 years,16,3,3,4,3,2,4,N/A,4,N/A,3,3,3,5,4,2,4,N/A,3,4,N/A,S1937,43.6712621487,-79.3112236755,320007.309,4836607.128
292540,4153676,2017,2017,1934,PRIVATE,19,Beaches-East York,204 KINGSTON RD,3,15,2017-11-01,65,Evaluation needs to be conducted in 1 year,15,4,3,3,3,3,3,N/A,3,N/A,N/A,4,2,5,3,3,4,N/A,3,3,N/A,S1937,43.6722400679,-79.3102957191,320081.891,4836715.941
292541,4154498,2017,2017,1958,PRIVATE,08,Eglinton-Lawrence,1111 LAWRENCE AVE W,3,15,2017-11-01,64,Evaluation needs to be conducted in 1 year,16,3,4,3,3,3,3,N/A,3,N/A,N/A,3,3,5,3,3,2,3,3,4,N/A,N0826,43.7118569119,-79.4634512114,307729.784,4841100.462
292542,4153770,2017,2017,1957,PRIVATE,12,Toronto-St. Paul's,44 BALLIOL ST,4,30,2017-11-01,59,Evaluation needs to be conducted in 1 year,17,3,2,3,3,3,2,N/A,3,3,4,3,3,3,3,3,3,N/A,3,3,N/A,S1233,43.6979650851,-79.3950974704,313240.055,4839561.859
292543,4153762,2017,2017,1966,PRIVATE,12,Toronto-St. Paul's,45 BALLIOL ST,18,263,2017-11-01,77,Evaluation needs to be conducted in 2 years,20,4,3,4,4,4,4,4,4,4,4,4,4,5,3,4,4,3,3,4,4,S1233,43.6973600374,-79.3949972041,313248.222,4839494.65
292544,4153763,2017,2017,1965,PRIVATE,12,Toronto-St. Paul's,155 BALLIOL ST,18,286,2017-11-01,74,Evaluation needs to be conducted in 2 years,19,4,3,4,3,4,4,4,3,4,N/A,3,4,5,3,4,4,3,3,4,4,S1233,43.697965104,-79.3921328391,313479.032,4839562.167
292545,4153764,2017,2017,1968,PRIVATE,12,Toronto-St. Paul's,165 BALLIOL ST,4,48,2017-11-01,70,Evaluation needs to be conducted in 2 years,18,4,3,4,3,4,2,N/A,3,5,3,4,4,5,2,4,4,3,2,4,N/A,S1233,43.6980801264,-79.3913521061,313541.95,4839575.028
292546,4154646,2017,2017,1968,PRIVATE,06,York Centre,4918 BATHURST ST,6,60,2017-11-01,57,Evaluation needs to be conducted in 1 year,18,3,3,3,3,3,3,2,3,2,N/A,3,2,4,3,3,3,3,3,2,N/A,N0624,43.7728864941,-79.4432661421,309351.886,4847881.463
292547,4153757,2017,2017,1957,PRIVATE,15,Don Valley West,657 BALLIOL ST,4,29,2017-11-01,60,Evaluation needs to be conducted in 1 year,16,3,2,4,2,3,2,N/A,3,N/A,N/A,3,3,5,3,3,3,3,3,3,N/A,N1534,43.701182908,-79.3760801591,314772.44,4839921.468
292548,4154661,2017,2017,1970,PRIVATE,08,Eglinton-Lawrence,595 BROOKDALE AVE,7,47,2017-11-01,53,Evaluation needs to be conducted in 1 year,18,3,2,3,2,3,3,N/A,3,2,3,2,2,5,2,3,3,2,3,2,N/A,N0824,43.7242678241,-79.4295088351,310463.939,4842481.031
292549,4154276,2017,2017,1969,PRIVATE,07,Humber River-Black Creek,35 DUNCANWOODS DR,7,75,2017-11-01,62,Evaluation needs to be conducted in 1 year,17,3,3,4,3,3,4,N/A,2,3,N/A,3,2,5,3,3,3,3,4,2,N/A,W0722,43.7506086737,-79.5580653576,300108.373,4845406.643
292550,4153010,2017,2017,2010,SOCIAL HOUSING,04,Parkdale-High Park,194 DOWLING AVE,4,29,2017-11-01,65,Evaluation needs to be conducted in 1 year,16,3,3,3,3,3,3,N/A,4,3,N/A,3,4,5,3,3,3,N/A,3,3,N/A,S0436,43.6397760709,-79.4400112258,309624.458,4833093.725
292551,4250590,2017,2017,2002,SOCIAL HOUSING,14,Toronto-Danforth,1117 DANFORTH AVE,3,26,2017-11-01,58,Evaluation needs to be conducted in 1 year,16,3,1,4,2,3,2,N/A,4,N/A,N/A,2,3,4,3,3,3,N/A,3,3,3,S1431,43.6807944237,-79.3340917426,318161.157,4837662.183
292552,4154226,2017,2017,1967,PRIVATE,07,Humber River-Black Creek,2020 SHEPPARD AVE W,15,204,2017-11-01,64,Evaluation needs to be conducted in 1 year,18,3,3,4,2,4,3,3,3,3,N/A,2,4,5,4,3,3,3,3,3,N/A,W0729,43.739202145,-79.5181434205,303323.153,4844137.908
292553,4153164,2017,2017,1968,PRIVATE,09,Davenport,323 RUSHOLME RD,20,226,2017-11-01,68,Evaluation needs to be conducted in 2 years,18,4,3,5,3,3,2,3,3,3,N/A,4,3,5,3,4,4,3,3,3,N/A,S0934,43.658994583,-79.430040338,310404.687,4835239.269
292554,4154470,2017,2017,1966,PRIVATE,07,Humber River-Black Creek,391 SENTINEL RD,4,44,2017-11-01,65,Evaluation needs to be conducted in 1 year,16,3,3,3,3,3,3,N/A,3,3,N/A,4,3,5,3,3,4,N/A,3,3,N/A,W0731,43.7602818032,-79.4991391395,304853.94,4846479.576
292555,4154473,2017,2017,1970,PRIVATE,07,Humber River-Black Creek,470 SENTINEL RD,22,370,2017-11-01,65,Evaluation needs to be conducted in 1 year,19,4,3,4,2,4,3,2,3,4,3,3,4,4,3,3,3,3,4,3,N/A,W0726,43.7629761181,-79.502065617,304618.306,4846778.908
292556,4153138,2017,2017,1989,SOCIAL HOUSING,10,Spadina-Fort York,24 SHAW ST,9,200,2017-11-01,57,Evaluation needs to be conducted in 1 year,19,3,3,3,3,3,3,2,3,3,3,3,3,3,3,3,3,N/A,2,3,2,S1027,43.6423363643,-79.4160843491,311554.662,4833379.707
